,axis-0,axis-1,axis-2,R,G,B,label,labels
0,8.0,90.0,29.0,0.6631783183074235,0.1956271445636128,0.1411945371289637,TP,
1,18.0,41.0,63.0,0.2796765830445796,0.1728147831563554,0.5475086337990649,TP,
2,7.0,21.0,37.0,0.2866206210398865,0.1514395671911622,0.5619398117689512,TP,
3,21.0,15.0,66.0,0.4735270363144364,0.4229330169499764,0.103539946735587,FP,glia
4,22.0,263.0,364.0,0.3423443569189038,0.5150752859424915,0.1425803571386047,TP,
5,8.0,332.0,437.0,0.6579608735848396,0.1819694383757344,0.1600696880394261,TP,
6,18.0,319.0,339.0,0.2782699926288751,0.1562824466760533,0.5654475606950716,TP,
7,17.0,167.0,115.0,0.681404644913617,0.1901988362872873,0.1283965187990955,TP,
8,22.0,323.0,302.0,0.6702929586946239,0.1759014596342686,0.1538055816711074,TP,
9,4.0,209.0,164.0,0.6540836801640165,0.2124170855122748,0.1334992343237085,TP,
10,5.0,232.0,440.0,0.6403682160764992,0.190740154605698,0.1688916293178028,TP,
11,4.0,331.0,194.0,0.7086316384339649,0.1838982574551657,0.1074701041108691,TP,
12,18.0,393.0,70.0,0.6117322107723372,0.2448973525627521,0.1433704366649107,TP,
13,7.0,380.0,127.0,0.6719441619595581,0.1977332350936041,0.1303226029468378,TP,
14,8.0,192.0,433.0,0.595391760165349,0.2030419202618621,0.2015663195727888,TP,
15,10.0,464.0,499.0,0.70365059840587,0.1573663423805438,0.1389830592135861,TP,
16,15.0,281.0,323.0,0.4323117646310259,0.4583874788604808,0.1093007565084932,TP,
17,8.0,487.0,149.0,0.247544004658522,0.230303874876428,0.5221521204650498,TP,
18,20.0,467.0,84.0,0.5882693303144254,0.1956837606276659,0.2160469090579086,TP,
19,8.0,276.0,493.0,0.6624104224829689,0.1963343059622536,0.1412552715547776,TP,
20,6.0,308.0,68.0,0.6510448917806627,0.1960195982142789,0.1529355100050584,TP,
21,22.0,465.0,169.0,0.6618861908787017,0.1864353136217666,0.1516784954995317,TP,
22,6.0,436.0,320.0,0.4204590110105287,0.459846587970359,0.1196944010191122,TP,
23,9.0,450.0,350.0,0.7123775137707504,0.1562464106725206,0.1313760755567288,TP,
24,14.0,480.0,194.0,0.752787156171621,0.1571174697278482,0.0900953741005308,FP,glia
25,8.0,482.0,174.0,0.1753638047080571,0.683459622268353,0.1411765730235899,TP,
26,21.0,495.0,483.0,0.1284937251518335,0.7188070484518602,0.1526992263963061,TP,
27,13.0,365.0,85.0,0.0988085435679122,0.7642286843020539,0.1369627721300337,TP,
28,17.0,465.0,435.0,0.1596016456302905,0.6173491692403849,0.2230491851293245,TP,
29,13.0,476.0,475.0,0.6567035957587743,0.1654333183571048,0.1778630858841207,TP,
30,16.0,260.0,243.0,0.4141188704235294,0.4647541461019862,0.1211269834744844,TP,
31,12.0,357.0,141.0,0.101375329004167,0.7672715459208251,0.1313531250750078,TP,
32,11.0,338.0,298.0,0.6223951314464964,0.1827594955097494,0.1948453730437541,TP,
33,5.0,297.0,115.0,0.6416931260262788,0.2091282736202428,0.1491786003534784,TP,
34,7.0,462.0,312.0,0.107986228452315,0.4350401373888957,0.4569736341587892,TP,
35,8.0,300.0,140.0,0.2660924663775429,0.1722570646113274,0.5616504690111296,TP,
36,8.0,307.0,419.0,0.2511360408801004,0.1759543200044833,0.5729096391154165,TP,
37,5.0,377.0,81.0,0.0763484009956356,0.4024458359505233,0.5212057630538409,TP,
38,18.0,361.0,216.0,0.6395945181181268,0.1844491718247118,0.1759563100571613,TP,
39,20.0,409.0,240.0,0.0921823638588291,0.3728488806563101,0.5349687554848606,TP,
40,4.0,472.0,447.0,0.2607979242060285,0.1491641458893265,0.5900379299046449,TP,
41,19.0,282.0,483.0,0.3541522543882069,0.4458243518264497,0.2000233937853432,TP,
42,12.0,439.0,271.0,0.2681215530973043,0.145940879277199,0.5859375676254966,TP,
43,5.0,300.0,295.0,0.1988500484433077,0.1495357477363586,0.6516142038203335,TP,
44,8.0,201.0,211.0,0.1477831946320524,0.698635220136354,0.1535815852315934,TP,
45,9.0,375.0,423.0,0.2361606248950329,0.1610471329677318,0.6027922421372351,TP,
46,13.0,438.0,299.0,0.0940532108419117,0.3719273948647006,0.5340193942933876,TP,
47,14.0,318.0,495.0,0.3081999675057724,0.4696708733356745,0.2221291591585531,TP,
