,axis-0,axis-1,axis-2,R,G,B,label,labels
0,14.0,81.0,13.0,0.4410280128589801,0.4422410305105441,0.1167309566304756,TP,
1,4.0,61.0,126.0,0.6908696306218807,0.2183667752939275,0.0907635940841919,TP,
2,22.0,209.0,96.0,0.6210211527384109,0.2505573842457096,0.1284214630158794,TP,
3,21.0,117.0,58.0,0.6373327891301704,0.2316992269704828,0.1309679838993468,TP,
4,11.0,158.0,110.0,0.2901254149101461,0.2065581200376764,0.5033164650521775,TP,
5,18.0,92.0,77.0,0.2635346090220117,0.1908124914263766,0.5456528995516118,TP,
6,13.0,187.0,48.0,0.1548258299564735,0.6712473224072658,0.1739268476362605,TP,
7,15.0,201.0,27.0,0.2484491742581771,0.2159949500258272,0.5355558757159957,TP,
8,9.0,57.0,59.0,0.3120032929833688,0.2066435204192992,0.481353186597332,TP,
9,17.0,12.0,111.0,0.293619119730708,0.5563332923969904,0.1500475878723018,TP,
10,22.0,65.0,94.0,0.1477694550856356,0.7048581063442259,0.1473724385701384,TP,
11,4.0,224.0,38.0,0.1011477077426391,0.4002038801550168,0.498648412102344,TP,
12,22.0,64.0,58.0,0.2754811555522064,0.2193525121945808,0.5051663322532126,TP,
13,13.0,175.0,16.0,0.3950520939726629,0.4619822194900317,0.1429656865373053,TP,
14,19.0,156.0,47.0,0.3238985218008534,0.5788068702028248,0.0972946079963217,FP,glia
15,22.0,180.0,135.0,0.3945413766912485,0.4382944022502059,0.1671642210585454,TP,
16,8.0,130.0,49.0,0.3267898036981644,0.499430309100538,0.1737798872012977,TP,
17,9.0,68.0,24.0,0.2551523602601843,0.4272239938168164,0.3176236459229992,FP,black cell
18,4.0,214.0,95.0,0.2791169213317906,0.556747095678386,0.1641359829898234,TP,
19,18.0,166.0,80.0,0.2636550587318008,0.6124306353442172,0.123914305923982,FP,glia
20,8.0,33.0,56.0,0.3238735565684985,0.4826087234813909,0.1935177199501105,TP,
21,10.0,175.0,67.0,0.2893515914715852,0.4348098590730374,0.2758385494553772,FP,black cell
22,22.0,58.0,127.0,0.3036511091881169,0.5937418342825996,0.1026070565292833,FP,glia_unsure
23,8.0,13.0,409.0,0.6415998404361276,0.1782416475761077,0.1801585119877648,TP,
24,10.0,36.0,245.0,0.654015321486579,0.1916375025384338,0.1543471759749871,TP,
25,10.0,122.0,279.0,0.0759885527066725,0.3749825747964656,0.5490288724968619,TP,
26,11.0,161.0,354.0,0.6661123045789391,0.174540341924068,0.1593473534969928,TP,
27,13.0,62.0,173.0,0.4136635050387801,0.4649323321919776,0.1214041627692423,TP,
28,20.0,76.0,138.0,0.6595880822109493,0.2376245400225971,0.1027873777664533,TP,
29,8.0,62.0,303.0,0.3881632751048412,0.4694488102846954,0.1423879146104632,TP,
30,13.0,62.0,141.0,0.6534029556497797,0.2339215650626803,0.11267547928754,TP,
31,17.0,208.0,262.0,0.6720684199010103,0.2008386530839526,0.1270929270150371,TP,
32,5.0,68.0,259.0,0.347671934737524,0.5008529475639822,0.1514751176984936,TP,
33,16.0,215.0,146.0,0.0861335288541046,0.1949108166645762,0.7189556544813192,TP,
34,10.0,234.0,292.0,0.6667663536472108,0.1841075151014709,0.1491261312513181,TP,
35,6.0,54.0,185.0,0.284464611291433,0.1676090264995281,0.5479263622090389,TP,
36,14.0,120.0,444.0,0.6086381989347158,0.2305179705224544,0.1608438305428297,TP,
37,17.0,27.0,392.0,0.319591323161299,0.4970361887531852,0.1833724880855157,TP,
38,10.0,60.0,447.0,0.3757335240325613,0.4593597634517376,0.1649067125157011,TP,
39,18.0,76.0,257.0,0.6605207867423657,0.1986995407179552,0.140779672539679,TP,
40,10.0,170.0,476.0,0.3992081663455297,0.4743162297735135,0.1264756038809567,TP,
41,15.0,218.0,489.0,0.1275562810388177,0.7407613343636483,0.1316823845975339,TP,
42,6.0,107.0,213.0,0.1582267090401742,0.1647032206273537,0.677070070332472,TP,
43,17.0,209.0,436.0,0.0804552193170261,0.38550166040271,0.5340431202802639,TP,
44,11.0,157.0,150.0,0.3555196354758769,0.5034709866510608,0.1410093778730621,TP,
