,axis-0,axis-1,axis-2,R,G,B,label,labels
0,22.0,474.0,336.0,0.6391791529244406,0.1364232629410456,0.2243975841345137,TP,
1,16.0,489.0,360.0,0.7317030034573664,0.1391418640102311,0.1291551325324024,TP,
2,16.0,348.0,407.0,0.2996775677232139,0.138979274276988,0.5613431579997981,TP,
3,5.0,490.0,380.0,0.7668263560993267,0.130812994094201,0.1023606498064722,TP,
4,13.0,438.0,370.0,0.7680242894620768,0.1366123217981056,0.0953633887398177,TP,
5,8.0,381.0,387.0,0.6625039901587609,0.1542204305865109,0.1832755792547279,TP,
6,14.0,450.0,437.0,0.7674816285708542,0.1403861858995776,0.0921321855295682,TP,
7,8.0,489.0,332.0,0.3963572812677068,0.4653152663507376,0.1383274523815557,TP,
8,18.0,377.0,438.0,0.7128174648182952,0.1585257608039723,0.1286567743777324,TP,
9,12.0,501.0,443.0,0.7377299444070625,0.1561984844441855,0.1060715711487518,TP,
10,21.0,466.0,401.0,0.3739920055872989,0.1371424717135331,0.488865522699168,TP,
11,19.0,385.0,343.0,0.7386234534198753,0.1369581011066702,0.1244184454734543,TP,
12,16.0,349.0,337.0,0.2775153189233615,0.1448685754417319,0.5776161056349065,TP,
13,8.0,380.0,350.0,0.2619424343966166,0.1346624168918758,0.6033951487115075,TP,
14,22.0,461.0,472.0,0.6696820071982991,0.1501696365727433,0.1801483562289575,TP,
15,4.0,435.0,342.0,0.2861744427581715,0.1267397548276316,0.5870858024141968,TP,
16,21.0,371.0,393.0,0.7003257645204135,0.1555517447425467,0.1441224907370397,TP,
17,14.0,420.0,335.0,0.2813810130526785,0.1408811140210346,0.5777378729262869,TP,
18,15.0,407.0,443.0,0.4111489949711329,0.4403739701700409,0.1484770348588262,TP,
19,13.0,469.0,370.0,0.0725181783072684,0.3817909892826148,0.5456908324101166,TP,
20,11.0,420.0,311.0,0.2906714524798114,0.137231226968611,0.5720973205515775,TP,
21,13.0,356.0,384.0,0.417846198920789,0.4586266958344702,0.1235271052447407,TP,
22,16.0,414.0,413.0,0.3557861276274766,0.13646028076873,0.5077535916037933,TP,
23,18.0,443.0,412.0,0.750914718218011,0.1326532974617,0.1164319843202889,TP,
24,9.0,419.0,378.0,0.7423060975934512,0.1491311323216003,0.1085627700849482,TP,
25,7.0,460.0,332.0,0.3173338701739228,0.146472977994516,0.5361931518315612,TP,
26,6.0,433.0,446.0,0.3969893815255009,0.4574173098689549,0.1455933086055442,TP,
27,16.0,446.0,335.0,0.4063040300032948,0.4519909516996833,0.141705018297022,TP,
28,11.0,465.0,411.0,0.2779941361270553,0.1237612412132527,0.5982446226596919,TP,
29,21.0,434.0,356.0,0.326959150128369,0.1560325255414902,0.5170083243301408,TP,
30,11.0,363.0,309.0,0.7293421977922337,0.1473753970456248,0.1232824051621412,TP,
31,12.0,408.0,394.0,0.7260671310968247,0.1617120997008955,0.1122207692022797,TP,
32,17.0,486.0,472.0,0.0832543800613065,0.1344388654654862,0.7823067544732074,TP,
33,18.0,377.0,309.0,0.3903377564715356,0.4933232454105623,0.1163389981179019,TP,
34,9.0,407.0,351.0,0.393005862454146,0.495274167065114,0.1117199704807401,TP,
35,9.0,498.0,478.0,0.6008896863510621,0.188051997623808,0.2110583160251298,TP,
36,19.0,433.0,449.0,0.4385540924687523,0.4366971561464496,0.1247487513847979,TP,
37,7.0,378.0,429.0,0.3015727805242923,0.1261292788369668,0.572297940638741,TP,
38,8.0,478.0,457.0,0.1022544665476269,0.3414125991942732,0.5563329342580998,TP,
39,4.0,457.0,423.0,0.3075870107994705,0.141040817575666,0.5513721716248634,TP,
40,9.0,360.0,415.0,0.3103370722004661,0.1469213963078537,0.5427415314916804,TP,
41,11.0,385.0,446.0,0.661209801750908,0.1542259732968139,0.184564224952278,TP,
42,6.0,386.0,307.0,0.2797510119045163,0.121490160569252,0.5987588275262317,TP,
43,15.0,469.0,451.0,0.333076859741314,0.1486758269121572,0.5182473133465286,TP,
44,6.0,405.0,423.0,0.2978337655200604,0.1506725099283752,0.5514937245515642,TP,
45,8.0,40.0,15.0,0.7274436778402835,0.1760110289128926,0.0965452932468238,TP,
46,11.0,155.0,268.0,0.5772617048514033,0.3078044473722626,0.1149338477763341,TP,
47,10.0,67.0,287.0,0.751422595124523,0.1567765873219112,0.0918008175535657,TP,
48,8.0,63.0,258.0,0.7261926404307598,0.1663089272588726,0.1074984323103674,TP,
49,9.0,316.0,135.0,0.7243149573946324,0.1403862642423737,0.1352987783629941,TP,
50,4.0,229.0,287.0,0.7320452100772857,0.1543824081541085,0.1135723817686058,TP,
51,19.0,325.0,251.0,0.6853308529064776,0.1570216502454807,0.1576474968480416,TP,
52,21.0,347.0,174.0,0.31467919569445,0.1368059151136074,0.5485148891919426,TP,
53,16.0,291.0,282.0,0.7227421002457042,0.1416980888938286,0.1355598108604672,TP,
54,8.0,166.0,172.0,0.2961521031725939,0.1270548836002658,0.5767930132271402,TP,
55,19.0,104.0,199.0,0.7295390082167361,0.1588226545324555,0.1116383372508084,TP,
56,4.0,231.0,260.0,0.3065992998563764,0.1264489486656425,0.5669517514779808,TP,
57,22.0,104.0,133.0,0.7586194479365719,0.154600116838489,0.0867804352249391,TP,
58,15.0,273.0,217.0,0.3739616751429423,0.4667147604855431,0.1593235643715144,TP,
59,18.0,255.0,103.0,0.7601807107817773,0.1497045343021142,0.0901147549161084,TP,
60,19.0,135.0,177.0,0.7237143390845157,0.1699377065568094,0.1063479543586747,TP,
61,21.0,75.0,300.0,0.7496782802971858,0.1606109314907397,0.0897107882120743,TP,
62,21.0,18.0,41.0,0.7040578980859352,0.1817936580590755,0.1141484438549894,TP,
63,8.0,21.0,235.0,0.2574050959889397,0.1490104391883022,0.5935844648227581,TP,
64,21.0,264.0,149.0,0.7301279421386577,0.1500517547068794,0.1198203031544627,TP,
65,13.0,20.0,107.0,0.6986586953519272,0.1824983074919389,0.1188429971561339,TP,
66,18.0,177.0,240.0,0.0790459927292582,0.1408329192368233,0.7801210880339182,TP,
67,20.0,138.0,311.0,0.7450479734429982,0.1572838683896985,0.0976681581673033,TP,
68,10.0,269.0,245.0,0.7412564706994654,0.1418518067473852,0.1168917225531492,TP,
69,5.0,74.0,96.0,0.3230329221851024,0.1534368880949792,0.5235301897199184,TP,
70,11.0,178.0,116.0,0.2938485467014801,0.1520487271632422,0.5541027261352777,TP,
71,17.0,15.0,275.0,0.6622508989072609,0.1820974338501922,0.155651667242547,TP,
72,22.0,323.0,218.0,0.4365081384681009,0.445580438695747,0.1179114228361519,TP,
73,18.0,183.0,189.0,0.414307888307676,0.4747652088707646,0.1109269028215592,TP,
74,19.0,228.0,244.0,0.2585408772637934,0.1428732658036888,0.5985858569325179,TP,
75,8.0,118.0,249.0,0.4186299715623305,0.4726362070876929,0.1087338213499764,TP,
76,10.0,216.0,249.0,0.3159778104586601,0.1375151487511494,0.5465070407901904,TP,
77,18.0,240.0,267.0,0.0394109720370346,0.1328298816191422,0.8277591463438229,TP,
78,6.0,316.0,215.0,0.094738057524696,0.3745854843406776,0.5306764581346264,TP,
79,18.0,92.0,158.0,0.7418819168123616,0.1648716717512397,0.0932464114363986,TP,
80,16.0,325.0,197.0,0.3002733980758845,0.1312180062456368,0.5685085956784787,TP,
81,14.0,218.0,94.0,0.6871956651968304,0.1626565141198518,0.1501478206833177,TP,
82,22.0,264.0,267.0,0.1159266779408865,0.7680956241224295,0.1159776979366839,TP,
83,4.0,252.0,150.0,0.2802272189978073,0.1238935778011846,0.5958792032010081,TP,
84,7.0,128.0,104.0,0.4395340159010517,0.4486642591457969,0.1118017249531512,TP,
85,12.0,245.0,207.0,0.23042000884299,0.1485124072500144,0.6210675839069956,TP,
86,12.0,79.0,238.0,0.7201343865259802,0.1722778860605836,0.1075877274134362,TP,
87,14.0,11.0,171.0,0.7041957889643548,0.1966728465483596,0.0991313644872856,TP,
88,17.0,166.0,85.0,0.4066333645650956,0.4697371655500461,0.1236294698848582,TP,
89,14.0,342.0,277.0,0.3387224590633376,0.3985752833140679,0.2627022576225944,TP,
90,5.0,68.0,61.0,0.1140529054865334,0.7577231244205666,0.1282239700928999,TP,
91,7.0,97.0,299.0,0.7316383547217334,0.1682522464932224,0.1001093987850438,TP,
92,14.0,205.0,164.0,0.2842972525527432,0.1435133696780312,0.5721893777692256,TP,
93,11.0,31.0,270.0,0.3113595223809549,0.1548510447181214,0.5337894329009237,TP,
94,13.0,352.0,237.0,0.0506029134528116,0.1209180915020874,0.8284789950451009,TP,
95,7.0,158.0,209.0,0.7416647777364933,0.1527897051373702,0.1055455171261364,TP,
96,14.0,102.0,178.0,0.7507960252843261,0.1516824054151252,0.0975215693005489,TP,
97,7.0,238.0,179.0,0.3981692956046756,0.4914611424711466,0.1103695619241776,TP,
98,22.0,219.0,305.0,0.69670452709043,0.1802828117521324,0.1230126611574376,TP,
99,10.0,131.0,61.0,0.2897710659528809,0.1407638559801046,0.5694650780670144,TP,
100,10.0,317.0,317.0,0.3844046340340545,0.4533187883409346,0.1622765776250107,TP,
101,8.0,21.0,178.0,0.4341994372511896,0.47503932958271,0.0907612331661002,TP,
102,21.0,195.0,106.0,0.4375619958790898,0.4564969950759485,0.1059410090449616,TP,
103,16.0,62.0,86.0,0.4191211525179849,0.4450014156586045,0.1358774318234105,TP,
104,19.0,52.0,196.0,0.063295645442125,0.1408059341240042,0.7958984204338707,TP,
105,22.0,229.0,214.0,0.0879533248016485,0.3919275003784056,0.5201191748199456,TP,
106,12.0,136.0,211.0,0.3017155216064604,0.1569256980621285,0.5413587803314108,TP,
107,8.0,193.0,176.0,0.4142974328733397,0.4786984769944061,0.1070040901322542,TP,
108,20.0,220.0,141.0,0.7136234586583317,0.151976348143752,0.1344001931979162,TP,
109,8.0,236.0,239.0,0.3231792662461789,0.1332868654449488,0.5435338683088723,TP,
110,22.0,18.0,256.0,0.4157293634984765,0.4608672425526824,0.123403393948841,TP,
111,21.0,20.0,197.0,0.3994446526357376,0.5027868905576185,0.0977684568066438,TP,
112,6.0,225.0,104.0,0.3115766715610414,0.1197674554208357,0.5686558730181229,TP,
113,13.0,283.0,310.0,0.2926785136099145,0.1461905245306437,0.5611309618594418,TP,
114,22.0,264.0,193.0,0.0994006950155672,0.4150444197647481,0.4855548852196848,TP,
115,22.0,85.0,101.0,0.4127290803234814,0.475607741485344,0.1116631781911745,TP,
116,7.0,285.0,215.0,0.0522508117976005,0.1265894459201342,0.8211597422822653,TP,
117,11.0,80.0,112.0,0.4037297995479302,0.4772066986950503,0.1190635017570195,TP,
118,20.0,198.0,225.0,0.3028265633154755,0.1493916976080375,0.5477817390764869,TP,
119,10.0,145.0,168.0,0.3022088381672832,0.1396981595015769,0.5580930023311399,TP,
120,12.0,275.0,125.0,0.3786082564711122,0.4935991944260191,0.1277925491028686,TP,
121,17.0,160.0,221.0,0.0870991653953121,0.384117757451154,0.5287830771535338,TP,
122,6.0,39.0,106.0,0.2912234368421324,0.1464073745814883,0.5623691885763792,TP,
123,11.0,274.0,282.0,0.0732036631294742,0.3554246642370648,0.5713716726334608,TP,
124,4.0,214.0,196.0,0.1189498791575782,0.7639158472347481,0.1171342736076734,TP,
125,7.0,168.0,137.0,0.4100876325248279,0.4713042106697522,0.1186081568054198,TP,
126,7.0,350.0,254.0,0.3033883568475105,0.1349774304654606,0.5616342126870288,TP,
127,20.0,304.0,247.0,0.04926812080947,0.1309742482964292,0.8197576308941005,TP,
128,13.0,103.0,314.0,0.3940416326205272,0.5034069300836209,0.1025514372958517,TP,
129,5.0,36.0,65.0,0.336265136418668,0.15421728661474,0.5095175769665921,TP,
130,7.0,194.0,223.0,0.3285796765998476,0.5513113340378708,0.1201089893622817,TP,
